id,title,overview,video,original_language,popularity,release_date,vote_average,vote_count,genres,keywords
309245,Mistress America,"Tracy, a lonely college freshman in New York, is rescued from her solitude by her soon-to-be stepsister Brooke, an adventurous gal about town who entangles her in alluringly mad schemes.",False,en,10.639,2015-08-14,6.6,472,"[{'id': 35, 'name': 'Comedy'}]","[{'id': 242, 'name': 'new york city'}, {'id': 316, 'name': 'chess'}, {'id': 5923, 'name': 'sister'}, {'id': 10085, 'name': 'betrayal'}, {'id': 196691, 'name': 'stepsister'}, {'id': 197574, 'name': 'new yorker'}, {'id': 209506, 'name': 'college freshman'}, {'id': 247152, 'name': 'female writer'}]"
250124,The Diary of a Teenage Girl,"Minnie Goetze is a 15-year-old aspiring comic-book artist, coming of age in the haze of the 1970s in San Francisco. Insatiably curious about the world around her, Minnie is a pretty typical teenage girl. Oh, except that she’s sleeping with her mother’s boyfriend.",False,en,10.62,2015-08-07,6.6,654,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 582, 'name': 'san francisco, california'}, {'id': 1228, 'name': '1970s'}, {'id': 9717, 'name': 'based on comic'}, {'id': 10683, 'name': 'coming of age'}, {'id': 10809, 'name': 'teenage girl'}, {'id': 14669, 'name': 'older man younger woman relationship'}, {'id': 18712, 'name': 'based on graphic novel'}, {'id': 156777, 'name': 'teenage sexuality'}, {'id': 184924, 'name': 'comic book artist'}, {'id': 187056, 'name': 'woman director'}, {'id': 197758, 'name': 'female sexuality'}]"
2290,Jakob the Liar,"In 1944 Poland, a Jewish shop keeper named Jakob is summoned to ghetto headquarters after being caught out after curfew. While waiting for the German Kommondant, Jakob overhears a German radio broadcast about Russian troop movements. Returned to the ghetto, the shopkeeper shares his information with a friend and then rumors fly that there is a secret radio within the ghetto.",False,en,10.564,1999-09-16,6.6,323,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'id': 835, 'name': 'jewry'}, {'id': 1799, 'name': 'ss (nazi schutzstaffel)'}, {'id': 2315, 'name': 'jewish life'}, {'id': 2444, 'name': 'jewish ghetto'}]"
1369,Rambo: First Blood Part II,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,False,en,41.594,1985-05-21,6.6,3379,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'id': 422, 'name': 'vietnam veteran'}, {'id': 720, 'name': 'helicopter'}, {'id': 1375, 'name': 'submachine gun'}, {'id': 1563, 'name': 'prisoner'}, {'id': 1968, 'name': 'prisoner of war'}, {'id': 2019, 'name': 'liberation of prisoners'}, {'id': 2434, 'name': 'liberation'}, {'id': 2517, 'name': 'leech'}, {'id': 2956, 'name': 'vietnam'}, {'id': 2957, 'name': 'vietnam war'}, {'id': 3713, 'name': 'chase'}, {'id': 4276, 'name': 'machinegun'}, {'id': 4595, 'name': 'us army'}, {'id': 5774, 'name': 'forest'}, {'id': 6025, 'name': 'photography'}, {'id': 6086, 'name': 'government'}, {'id': 9663, 'name': 'sequel'}, {'id': 9748, 'name': 'revenge'}, {'id': 13006, 'name': 'torture'}, {'id': 13065, 'name': 'soldier'}, {'id': 14601, 'name': 'explosion'}, {'id': 18101, 'name': 'bow and arrow'}, {'id': 18508, 'name': 'exploding body'}, {'id': 33705, 'name': 'agent'}, {'id': 166454, 'name': 'russian army'}, {'id': 175522, 'name': 'electrical torture'}, {'id': 197602, 'name': 'denunciation'}]"
162215,How I Live Now,An American girl on holiday in the English countryside with her family finds herself in hiding and fighting for her survival as war breaks out.,False,en,10.519,2013-09-10,6.6,790,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'id': 818, 'name': 'based on novel or book'}, {'id': 949, 'name': 'terrorist'}, {'id': 4458, 'name': 'post-apocalyptic future'}, {'id': 10349, 'name': 'survival'}, {'id': 18300, 'name': 'english countryside'}, {'id': 246466, 'name': 'based on young adult novel'}]"
20024,The End of the Affair,"On a rainy London night in 1946, novelist Maurice Bendrix has a chance meeting with Henry Miles, husband of his ex-mistress Sarah, who abruptly ended their affair two years before. Bendrix's obsession with Sarah is rekindled; he succumbs to his own jealousy and arranges to have her followed.",False,en,10.519,1999-12-03,6.6,217,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'id': 212, 'name': 'london, england'}, {'id': 258, 'name': 'bomb'}, {'id': 931, 'name': 'jealousy'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1523, 'name': 'obsession'}, {'id': 1956, 'name': 'world war ii'}, {'id': 9840, 'name': 'romance'}, {'id': 14765, 'name': 'church'}, {'id': 206081, 'name': 'london blitz'}, {'id': 207883, 'name': '1940s'}]"
36819,Time Bandits,"Young history buff Kevin can scarcely believe it when six dwarfs emerge from his closet one night. Former employees of the Supreme Being, they've purloined a map charting all of the holes in the fabric of time and are using it to steal treasures from different historical eras. Taking Kevin with them, they variously drop in on Napoleon, Robin Hood and King Agamemnon before the Supreme Being catches up with them.",False,en,10.493,1981-07-13,6.6,861,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 604, 'name': 'dwarf'}, {'id': 1454, 'name': 'treasure'}, {'id': 1969, 'name': 'map'}, {'id': 2343, 'name': 'magic'}, {'id': 4147, 'name': 'robin hood'}, {'id': 4379, 'name': 'time travel'}, {'id': 4381, 'name': 'napoleon bonaparte'}, {'id': 4388, 'name': 'titanic'}, {'id': 4392, 'name': 'cage'}, {'id': 4931, 'name': 'pig'}, {'id': 8201, 'name': 'satire'}, {'id': 10028, 'name': 'steampunk'}, {'id': 10166, 'name': 'minotaur'}, {'id': 11117, 'name': 'tank'}, {'id': 11728, 'name': 'burglary'}, {'id': 34117, 'name': 'cult film'}, {'id': 156191, 'name': 'arm wrestling'}, {'id': 162861, 'name': 'ancient greece'}, {'id': 189099, 'name': 'giant'}, {'id': 189111, 'name': 'ogre'}, {'id': 241980, 'name': 'turned into animal'}]"
848123,Black Site,"A group of officers based in a labyrinthine top-secret prison must fight for their lives against Hatchet, a brilliant and infamous high-value detainee. When he escapes, his mysterious and deadly agenda has far reaching and dire consequences.",False,en,42.658,2022-05-05,6.6,175,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",[]
503210,Return to Jurassic Park,"A multi-part documentary about the making of the Jurassic Park trilogy. Each part walks through the making of part of one of the films, including the hurricane during the shooting of the first film, and how advances in CGI for Jurassic Park helped change the world of special effects forever. All interviews for these retrospective documentaries come with comments from Spielberg, Johnston, Neill, Dern, Goldblum, the effects crews, the child actors, and Peter Stormare. This documentary is broken into five parts: Dawn of a New Era (25 min) Making Prehistory (20 min), the Next Step in Evolution (15 min), and the Third Adventure (25 min), Finding the Lost World (28 min), and Something Survived (16 min).",False,en,10.46,2011-02-05,6.6,799,"[{'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 9817, 'name': 'behind the scenes'}, {'id': 12093, 'name': 'special effects'}, {'id': 12616, 'name': 'dinosaur'}, {'id': 282861, 'name': 'practical special effects'}, {'id': 283578, 'name': 'jurassic park'}]"
667739,The Man from Toronto,"In a case of mistaken identity, the world’s deadliest assassin, known as the Man from Toronto, and a New York City screw-up are forced to team up after being confused for each other at a rental cabin.",False,en,42.923,2022-12-23,6.6,159,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 782, 'name': 'assassin'}, {'id': 10325, 'name': 'mistaken identity'}, {'id': 13006, 'name': 'torture'}, {'id': 195323, 'name': 'evil dictator'}]"
579051,Silk Road,"Philosophical twenty-something Ross Ulbricht creates Silk Road, a dark net website that sells drugs, while DEA agent Rick Bowden goes undercover to bring him down.",False,en,10.437,2021-02-19,6.6,160,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 15076, 'name': 'cat and mouse'}, {'id': 156805, 'name': 'dea agent'}, {'id': 167580, 'name': 'kingpin'}, {'id': 244411, 'name': 'darknet'}, {'id': 272284, 'name': 'silk road'}]"
720755,The Kid Detective,"A once-celebrated kid detective, now 31, continues to solve the same trivial mysteries between hangovers and bouts of self-pity. Until a naive client brings him his first 'adult' case, to find out who brutally murdered her boyfriend.",False,en,10.388,2020-10-16,6.6,303,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 703, 'name': 'detective'}, {'id': 1329, 'name': 'canada'}, {'id': 1415, 'name': 'small town'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 5340, 'name': 'investigation'}, {'id': 11168, 'name': 'private investigator'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 244165, 'name': 'murder of a child'}, {'id': 252576, 'name': 'child detective'}]"
921360,Wire Room,"New recruit Justin Rosa must monitor arms-smuggling cartel member Eddie Flynn — and keep him alive at all costs. When a SWAT team descends on Flynn’s home, Rosa breaks protocol and contacts the gangster directly to save his life. As gunmen break into the Wire Room and chaos erupts, Mueller and Rosa make a final, desperate stand against the corrupt agents and officials who seek to destroy evidence and kill them both.",False,en,44.493,2022-09-02,6.6,130,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",[]
942802,Punch,"Jim is preparing for his first professional fight but begins to rethink his life's trajectory and his sexuality after tangling with Whetu, a gay Maori boy who spends his days in an old shack down by the beach.",False,en,9.926,2022-11-22,6.6,9,"[{'id': 18, 'name': 'Drama'}]","[{'id': 10199, 'name': 'gay interest'}, {'id': 156331, 'name': 'lgbt athlete'}, {'id': 158718, 'name': 'lgbt'}, {'id': 209476, 'name': 'boxing'}, {'id': 258533, 'name': 'gay theme'}, {'id': 264384, 'name': 'gay'}]"
420634,Terrifier,"On Halloween night, a young woman finds herself as the obsession of a sadistic murderer known as Art the Clown.",False,en,55.967,2016-10-15,6.6,1536,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 3199, 'name': 'clown'}, {'id': 3335, 'name': 'halloween'}, {'id': 12339, 'name': 'slasher'}, {'id': 14805, 'name': 'maniac'}, {'id': 176691, 'name': 'killer clown'}, {'id': 191327, 'name': 'evil clown'}, {'id': 268132, 'name': 'based on short film'}]"
11027,The Postman Always Rings Twice,The sensuous wife of a lunch wagon proprietor and a rootless drifter begin a sordidly steamy affair and conspire to murder her Greek husband.,False,en,13.408,1981-03-20,6.6,420,"[{'id': 10749, 'name': 'Romance'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 459, 'name': 'sexual obsession'}, {'id': 596, 'name': 'adultery'}, {'id': 718, 'name': 'confession'}, {'id': 818, 'name': 'based on novel or book'}, {'id': 1420, 'name': 'gas station'}, {'id': 1523, 'name': 'obsession'}, {'id': 9714, 'name': 'remake'}, {'id': 9826, 'name': 'murder'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 11190, 'name': 'sexual attraction'}, {'id': 13017, 'name': 'drifter'}, {'id': 33519, 'name': 'courtroom'}, {'id': 155435, 'name': 'insurance investigator'}, {'id': 207268, 'name': 'neo-noir'}, {'id': 207767, 'name': 'erotic thriller'}, {'id': 208508, 'name': 'murder plot'}, {'id': 223554, 'name': 'plea'}, {'id': 231123, 'name': 'greek american'}, {'id': 237459, 'name': 'scheming wife'}, {'id': 274297, 'name': 'defense lawyer'}, {'id': 299236, 'name': 'wife cheating on husband'}, {'id': 301373, 'name': 'murdered husband'}, {'id': 302695, 'name': 'cheating wife'}, {'id': 303387, 'name': 'young wife'}]"
17897,The Golden Voyage of Sinbad,"Sinbad and his crew intercept a homunculus carrying a golden tablet. Koura, the creator of the homunculus and practitioner of evil magic, wants the tablet back and pursues Sinbad. Meanwhile Sinbad meets the Vizier who has another part of the interlocking golden map, and they mount a quest across the seas to solve the riddle of the map.",False,en,8.622,1973-12-20,6.6,185,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","[{'id': 331, 'name': 'tattoo'}, {'id': 1299, 'name': 'monster'}, {'id': 5457, 'name': 'mythical creature'}, {'id': 10107, 'name': 'sinbad / sindbad'}, {'id': 41599, 'name': 'sailor'}, {'id': 191012, 'name': 'arabian nights'}, {'id': 210911, 'name': 'centaur'}, {'id': 215122, 'name': 'griffin'}, {'id': 236458, 'name': 'magician'}, {'id': 244234, 'name': 'lemuria'}, {'id': 252696, 'name': '8th century'}, {'id': 254687, 'name': 'homonculus'}]"
11521,Little Man Tate,"Dede is a sole parent trying to bring up her son Fred. When it is discovered that Fred is a genius, she is determined to ensure that Fred has all the opportunities that he needs, and that he is not taken advantage of by people who forget that his extremely powerful intellect is harboured in the body and emotions of a child.",False,en,8.447,1991-09-06,6.6,232,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'id': 641, 'name': 'single parent'}, {'id': 828, 'name': 'waitress'}, {'id': 931, 'name': 'jealousy'}, {'id': 2051, 'name': 'intelligence'}, {'id': 3192, 'name': 'intellectually gifted'}, {'id': 5981, 'name': 'intelligence test'}, {'id': 9323, 'name': 'iq'}, {'id': 9457, 'name': 'single'}, {'id': 14760, 'name': 'scientist'}, {'id': 33479, 'name': 'single father'}, {'id': 187056, 'name': 'woman director'}]"
591237,Bulletproof 2,"Special Agent Jack Carter reluctantly assumes the identity of criminal Archie Moses to take down a powerful South African crime family. But when the real Moses is put in danger, he and Carter must work together to foil the scheme for good.",False,en,8.476,2020-01-07,6.6,83,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",[]
14674,Man of the West,"Heading east to Fort Worth to hire a schoolteacher for his frontier town home, Link Jones is stranded with singer Billie Ellis and gambler Sam Beasley when their train is held up. For shelter, Jones leads them to his nearby former home, where he was brought up an outlaw. Finding the gang still living in the shack, Jones pretends to be ready to return to a life crime.",False,en,8.496,1958-06-20,6.6,150,"[{'id': 37, 'name': 'Western'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 156120, 'name': 'train robbery'}, {'id': 170468, 'name': 'grave digging'}, {'id': 186795, 'name': 'former outlaw'}]"
1835,"Farewell, My Lovely","Private eye Philip Marlowe is hired by ex-con Moose Malloy to find his girlfriend, a former lounge dancer. While also investigating the murder of a client and the theft of a jade necklace, Marlowe becomes entangled with seductress Helen Grayle and discovers a web of dark secrets that are better left hidden.",False,en,8.514,1975-08-08,6.6,119,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 2619, 'name': 'suspicion of murder'}, {'id': 12670, 'name': 'los angeles, california'}]"
12520,The Last Supper,"A group of idealistic, but frustrated, liberals succumb to the temptation of murdering rightwing pundits for their political beliefs.",False,en,8.518,1995-09-08,6.6,224,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 437, 'name': 'painter'}, {'id': 3603, 'name': 'fascist'}, {'id': 4411, 'name': 'sexism'}, {'id': 6078, 'name': 'politics'}, {'id': 6563, 'name': 'wine'}, {'id': 7856, 'name': 'racist'}, {'id': 8201, 'name': 'satire'}, {'id': 9826, 'name': 'murder'}, {'id': 10093, 'name': 'priest'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 12997, 'name': 'dinner'}, {'id': 14831, 'name': 'stabbing'}, {'id': 34079, 'name': 'death'}, {'id': 156042, 'name': 'hypocrisy'}, {'id': 187056, 'name': 'woman director'}, {'id': 208517, 'name': 'elitism'}, {'id': 208518, 'name': 'burial'}, {'id': 224636, 'name': 'horror comedy'}]"
78698,Big Miracle,A small-town news reporter and a Greenpeace volunteer enlist the help of rival superpowers to save three majestic gray whales trapped under the ice of the Arctic Circle.,False,en,8.575,2012-02-02,6.6,432,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 4676, 'name': 'whale'}, {'id': 9672, 'name': 'based on true story'}, {'id': 9880, 'name': 'alaska'}, {'id': 12193, 'name': 'reporter'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 179431, 'name': 'duringcreditsstinger'}, {'id': 191652, 'name': 'greenpeace'}, {'id': 216921, 'name': 'animal protection'}]"
53113,One True Thing,A career woman reassesses her parents' lives after she is forced to care for her cancer-stricken mother.,False,en,8.679,1998-09-18,6.6,112,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'id': 10041, 'name': 'dysfunctional family'}, {'id': 10163, 'name': 'cancer'}, {'id': 163599, 'name': 'death of parent'}]"
942922,80 for Brady,A quartet of elderly best friends decide to live life to the fullest by taking a wild trip to the Super Bowl LI to see their hero Tom Brady play.,False,en,142.031,2023-02-03,6.6,71,"[{'id': 35, 'name': 'Comedy'}]","[{'id': 242, 'name': 'new york city'}, {'id': 579, 'name': 'american football'}, {'id': 3298, 'name': 'hallucination'}, {'id': 5248, 'name': 'female friendship'}, {'id': 8224, 'name': 'cannabis'}, {'id': 9609, 'name': 'houston'}, {'id': 9672, 'name': 'based on true story'}, {'id': 155939, 'name': 'group of friends'}, {'id': 157141, 'name': 'vanity project'}, {'id': 167541, 'name': 'buddy comedy'}, {'id': 192628, 'name': 'erotic novel'}, {'id': 196322, 'name': 'ticket scalping'}, {'id': 219984, 'name': 'female buddy'}, {'id': 220363, 'name': 'chemotherapy'}, {'id': 220529, 'name': 'super bowl'}, {'id': 228785, 'name': 'cancer survivor'}, {'id': 241293, 'name': 'elderly lady'}, {'id': 253056, 'name': 'fanfic'}, {'id': 254502, 'name': 'control room'}, {'id': 311595, 'name': 'chicken wing'}, {'id': 311667, 'name': 'cbd gummy'}]"
1945,Nell,"In a remote woodland cabin, a small town doctor discovers Nell — a beautiful young hermit woman with many secrets.",False,en,8.681,1994-12-23,6.6,432,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 697, 'name': 'loss of loved one'}, {'id': 1608, 'name': 'twin sister'}, {'id': 1646, 'name': 'autism'}, {'id': 1889, 'name': 'lake'}, {'id': 2171, 'name': 'kaspar-hauser-syndrom'}, {'id': 5650, 'name': 'feral child'}, {'id': 5774, 'name': 'forest'}, {'id': 5922, 'name': 'north carolina'}, {'id': 11268, 'name': 'psychologist'}, {'id': 18035, 'name': 'family'}]"
396810,The Last Word,"A retired businesswoman – who tries to control everything around her – decides to write her own obituary. A young journalist takes up the task of finding out the truth, and the result is a life-altering friendship.",False,en,8.693,2017-03-03,6.6,324,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 1252, 'name': 'suicide attempt'}, {'id': 2016, 'name': 'vandalism'}, {'id': 6054, 'name': 'friendship'}, {'id': 7312, 'name': 'road trip'}, {'id': 168750, 'name': 'advertising executive'}, {'id': 172417, 'name': 'obituary'}, {'id': 208930, 'name': 'radio dj'}, {'id': 235382, 'name': 'obituary writer'}, {'id': 235383, 'name': 'essay writer'}]"
950141,Organ Trail,"A young Abigale Archer is left friendless and alone in a brutal Montana winter during the 1870s—fighting for survival and to retrieve her one earthly possession, her family’s horse, from a gang of bloodthirsty bandits.",False,en,102.306,2023-04-14,6.6,12,"[{'id': 37, 'name': 'Western'}, {'id': 27, 'name': 'Horror'}]",[]
13105,Mr. Mom,"Jack and Caroline are a couple making a decent living when Jack suddenly loses his job. They agree that he should stay at home and look after the house while Caroline works. It's just that he's never done it before, and really doesn't have a clue...",False,en,8.908,1983-07-22,6.6,255,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]","[{'id': 3451, 'name': 'housewife'}, {'id': 5501, 'name': 'stay-at-home dad'}, {'id': 18021, 'name': 'detroit, michigan'}]"
611562,Hollow Point,"When his wife and daughter are senselessly murdered, a grieving man finds himself caught up in a war between a group of charismatic vigilantes and the crime that infests their city.",False,en,9.026,2019-06-13,6.6,110,"[{'id': 28, 'name': 'Action'}]","[{'id': 9748, 'name': 'revenge'}, {'id': 253859, 'name': 'vigilantes'}]"
317198,Bad Hair Day,"The film is about a high school tech whiz (Laura Marano), who is determined to become prom queen. But on the big day, she suddenly wakes up having a bad hair day, and her destroyed prom dress, and everything that can go wrong, does go badly wrong. A police officer (Leigh-Allyn Baker) seeks the necklace that the teen somehow ends up possessing. Prom day goes really bad as the pair is pursued by a dogged jewel thief (Christian Campbell) on a wild ride cross around the city.",False,en,9.031,2015-02-13,6.6,251,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",[]
11940,Sinbad and the Eye of the Tiger,"Princess Farah refuses to marry Sinbad until Prince Kassim, her brother, is able to give his consent. However, the Prince's wicked stepmother, Queen Zenobia, has changed Kassim into a baboon in order to have her own son crowned as caliph. Sinbad, his crew, the Princess and the transformed Prince travel to a distant land, fighting every obstacle Zenobia places in their path, to seek the advice of a legendary wise man who can possibly tell how to end the spell.",False,en,8.424,1977-07-15,6.6,158,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 1299, 'name': 'monster'}, {'id': 5921, 'name': 'stepmother'}, {'id': 7240, 'name': 'walrus'}, {'id': 8721, 'name': 'arctic polar circle region'}, {'id': 10121, 'name': 'stop motion'}, {'id': 10166, 'name': 'minotaur'}, {'id': 10430, 'name': 'seagull'}, {'id': 14752, 'name': 'potion'}, {'id': 14793, 'name': 'wasp'}, {'id': 18161, 'name': 'baboon'}, {'id': 41599, 'name': 'sailor'}, {'id': 158017, 'name': 'saber-toothed tiger'}, {'id': 158729, 'name': 'ghoul'}, {'id': 191414, 'name': 'troglodyte'}, {'id': 234213, 'name': 'sword and sorcery'}, {'id': 252696, 'name': '8th century'}]"
605829,The Swan Princess: Kingdom of Music,"Princess Odette is hosting a music competition to celebrate Princess Alise's birthday. Prince Li of Cathay has entered, but his sister Princess Mei Li has stowed away on his ship to seek help from Odette and Derek for Chen, who has been cursed to live as a dragon. Who will win the music festival and will Chen ever be free from his curse?",False,en,8.342,2019-08-05,6.6,15,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}]","[{'id': 271, 'name': 'competition'}, {'id': 1421, 'name': 'birthday'}, {'id': 3071, 'name': 'prince'}, {'id': 4152, 'name': 'kingdom'}, {'id': 7376, 'name': 'princess'}, {'id': 9663, 'name': 'sequel'}, {'id': 160213, 'name': 'festival'}]"
656561,Alien Xmas,"A young elf mistakes a tiny alien for a Christmas gift, not knowing her new plaything has plans to destroy Earth's gravity — and steal all the presents.",False,en,9.911,2020-11-20,6.6,105,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'id': 9951, 'name': 'alien'}, {'id': 10121, 'name': 'stop motion'}, {'id': 207317, 'name': 'christmas'}]"
638974,Murder Mystery 2,"After starting their own detective agency, Nick and Audrey Spitz land a career-making case when their billionaire pal is kidnapped from his wedding.",False,en,364.829,2023-03-28,6.6,1098,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]","[{'id': 1930, 'name': 'kidnapping'}, {'id': 2587, 'name': 'married couple'}, {'id': 12570, 'name': 'whodunit'}, {'id': 13027, 'name': 'wedding'}, {'id': 259836, 'name': 'detective couple'}]"
494467,Emma Fielding Mysteries: Past Malice,"Archaeologist Emma Fielding is hired to consult on the acquisition of a castle-like estate that local legend states is cursed. But she finds herself in the middle of a murder case after discovering the body of the archaeologist she was hired to shadow in a secret chamber in the bowels of the huge building. Assisted by her friend, FBI special agent Jim Conner, Fielding must sift through clues and a long list of suspects, each of whom has their own reason for wanting the man dead, to determine who is the killer.",False,en,6.308,2018-01-14,6.6,37,"[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",[]
21299,Benji the Hunted,"Benji has become stranded on a remote island after a boating accident. He finds himself struggling to survive in the wilderness, avoiding close encounters with a wolf, a bear, and a territorial female cougar with her cub.",False,en,6.888,1987-06-05,6.6,135,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]","[{'id': 414, 'name': 'hunter'}, {'id': 3593, 'name': 'wilderness'}, {'id': 13032, 'name': 'cougar'}, {'id': 179578, 'name': 'lost at sea'}, {'id': 191591, 'name': 'benji'}]"
20306,Swimming with Sharks,"Guy is a young film executive who's willing to do whatever it takes to make it in Hollywood. He begins working for famed producer Buddy Ackerman, a domineering, manipulative, coldhearted boss. When Guy also finds out that his cynical girlfriend, Dawn, has been using sex as a career move, he reaches his limit. Guy decides to exact revenge on Buddy by kidnapping him and subjecting him to cruel and unusual punishment.",False,en,7.103,1994-09-10,6.6,270,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 1930, 'name': 'kidnapping'}, {'id': 2887, 'name': 'manipulation'}, {'id': 3658, 'name': 'career'}, {'id': 8201, 'name': 'satire'}, {'id': 9748, 'name': 'revenge'}, {'id': 10123, 'name': 'dark comedy'}, {'id': 10886, 'name': 'punishment'}, {'id': 12396, 'name': 'hollywood'}, {'id': 12670, 'name': 'los angeles, california'}, {'id': 33740, 'name': 'humiliation'}, {'id': 169311, 'name': 'disgruntled worker'}, {'id': 212404, 'name': 'verbal abuse'}, {'id': 254568, 'name': 'studio executive'}, {'id': 266245, 'name': 'movie producer'}, {'id': 274087, 'name': 'evil boss'}]"
22314,In Too Deep,"Drug lord Dwayne Gittens rules Cincinnati with an iron fist. No wonder he's known as ""God"" on the streets. Determined to break Gittens' stranglehold on the city is undercover cop Jeffrey Cole. But as Cole takes on an assumed identity to penetrate Gittens' criminal empire, he makes a disturbing discovery -- he kind of likes being a gangster.",False,en,7.165,1999-08-25,6.6,79,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'id': 1568, 'name': 'undercover'}, {'id': 6149, 'name': 'police'}, {'id': 9672, 'name': 'based on true story'}]"
